wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
48,1,0,71,48,1128,65,10,48,2.0,48,0.0,0,0.0,0.138257576,0,0,0.0,1,1.0,0
8,1,0,11,56,20,1,10,4,0.7142857140000001,468,1.0,1,0.0,0.261904762,0,0,57.0,31,5.125,3
3,4,0,4,13,1,0,4,3,2.0,35,0.0,0,0.964285714,0.5555555560000001,1,6,10.66666667,1,0.6667,2
4,3,0,10,30,2,0,10,3,0.666666667,226,1.0,0,0.666666667,0.666666667,0,0,54.75,16,4.25,0
5,1,0,12,31,0,0,12,2,1.0,132,0.25,0,0.0,0.5,0,0,24.6,1,0.6,0
61,1,0,55,154,540,26,30,58,0.8939393940000001,940,1.0,2,0.0,0.097916667,0,0,14.2295082,10,1.5574,0
15,2,0,16,50,59,2,15,14,0.875,231,0.875,0,0.133333333,0.238095238,0,0,13.86666667,3,1.0667,0
12,1,0,29,64,38,1,28,11,0.818181818,394,1.0,2,0.0,0.238636364,0,0,31.33333333,11,2.0833,3
4,1,0,22,21,4,13,9,3,0.666666667,112,1.0,0,0.0,0.4,0,0,26.75,5,2.25,0
4,2,0,12,29,2,0,12,3,0.666666667,169,1.0,0,0.6,0.666666667,0,0,40.0,8,2.25,0
1,1,0,5,1,0,3,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
5,1,0,6,26,0,4,3,5,0.25,288,1.0,0,0.0,0.6,0,0,56.2,9,4.2,0
4,1,0,17,57,2,1,16,2,0.583333333,503,1.0,0,0.0,0.333333333,0,0,123.75,30,7.75,2
7,1,3,19,32,9,16,4,5,0.5,211,1.0,0,0.0,0.333333333,0,0,28.85714286,9,2.8571,0
6,2,0,10,20,0,4,7,4,0.533333333,106,1.0,1,0.5555555560000001,0.4,1,2,16.16666667,2,0.8333,0
4,2,0,10,36,2,0,10,3,0.814814815,386,1.0,0,0.6,0.666666667,0,0,93.25,17,4.5,1
1,1,0,0,2,0,0,0,1,2.0,7,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
3,3,0,7,16,3,2,5,3,2.0,70,0.0,0,0.916666667,0.833333333,1,2,22.33333333,8,3.0,0
7,1,0,9,22,5,0,9,7,0.7,114,1.0,1,0.0,0.392857143,0,0,14.57142857,5,1.4286,0
3,2,0,9,22,3,0,9,3,2.0,125,0.0,0,0.75,0.5555555560000001,0,0,40.66666667,11,4.0,0
10,1,0,15,53,25,8,7,7,0.222222222,537,1.0,0,0.0,0.222222222,0,0,52.6,10,2.9,1
7,1,0,9,17,13,1,8,3,0.666666667,69,1.0,1,0.0,0.25,0,0,8.571428571,2,0.8571,1
47,1,0,42,105,589,23,20,45,0.860869565,933,0.9,1,0.0,0.144927536,0,0,18.63829787,8,2.0426,1
4,3,0,5,9,4,0,5,3,0.666666667,30,1.0,0,0.666666667,0.666666667,0,0,6.25,1,0.5,0
2,2,7,14,15,1,7,7,1,2.0,46,0.0,0,0.75,0.5,0,0,22.0,3,1.5,0
4,2,0,10,27,4,0,10,3,0.666666667,148,1.0,0,0.6,0.666666667,0,0,35.75,10,2.75,0
4,1,0,11,23,2,1,10,2,0.583333333,101,1.0,0,0.0,0.333333333,0,0,23.25,4,1.25,0
1,1,0,13,1,0,11,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
15,1,0,26,77,99,0,26,6,0.35714285700000004,445,1.0,0,0.0,0.314285714,0,0,28.6,19,2.6,2
3,3,0,7,15,3,0,7,3,2.0,46,0.0,0,0.7777777779999999,0.5555555560000001,0,0,14.33333333,3,1.3333,0
4,1,0,8,8,4,1,7,2,0.666666667,32,1.0,1,0.0,0.5,0,0,6.75,2,0.75,1
14,3,0,31,48,37,21,11,14,0.794871795,389,1.0,0,0.628571429,0.3,1,4,26.35714286,29,2.9286,0
4,2,0,6,16,2,0,6,3,1.047619048,97,1.0,0,0.6,0.666666667,0,0,21.5,7,2.0,0
24,2,0,28,87,150,2,26,18,0.873517787,595,0.727272727,0,0.361111111,0.2,0,0,23.33333333,16,2.9167,2
3,5,0,6,6,3,2,5,3,2.0,18,0.0,0,0.99047619,0.5,0,0,5.0,1,0.3333,2
3,1,0,14,19,1,2,12,2,0.5,93,1.0,0,0.0,0.5,0,0,29.0,7,2.3333,1
4,1,0,13,26,2,2,11,2,0.5,147,1.0,0,0.0,0.333333333,0,0,35.25,12,3.5,1
3,4,0,82,6,3,82,0,3,1.5,17,1.0,0,1.0,0.7777777779999999,0,0,4.333333333,0,0.0,0
6,1,0,11,13,15,0,11,6,2.0,35,0.0,0,0.0,0.361111111,0,0,4.833333333,1,0.8333,0
3,1,0,11,28,1,0,11,2,0.625,148,1.0,0,0.0,0.666666667,0,0,47.0,8,2.6667,0
2,2,0,8,14,1,0,8,2,2.0,46,0.0,0,0.875,0.75,0,0,22.0,1,0.5,0
7,1,0,9,29,0,3,6,3,0.541666667,265,1.0,1,0.0,0.333333333,0,0,36.28571429,3,1.1429,0
2,2,0,11,16,1,5,6,2,2.0,50,0.0,0,0.928571429,0.75,0,0,24.0,5,2.5,0
3,2,0,10,16,3,0,10,3,2.0,56,0.0,0,0.75,0.5555555560000001,0,0,17.66666667,4,1.6667,1
2,3,0,7,4,1,5,2,2,2.0,9,0.0,0,0.956521739,0.75,0,0,3.5,1,0.5,0
3,2,0,9,27,3,0,9,3,2.0,152,0.0,0,0.75,0.5555555560000001,0,0,49.66666667,7,2.6667,1
3,2,0,11,29,3,0,11,3,2.0,192,0.0,0,0.75,0.5555555560000001,0,0,63.0,11,4.0,0
8,1,0,26,63,20,0,26,6,0.7857142859999999,281,1.0,1,0.0,0.333333333,0,0,33.875,3,1.0,1
2,1,0,5,2,1,3,2,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
7,1,0,11,38,0,1,11,5,0.625,359,0.75,1,0.0,0.270833333,0,0,49.71428571,31,5.2857,0
15,1,0,11,38,81,2,10,6,0.857142857,177,1.0,0,0.0,0.16071428599999998,0,0,10.4,1,0.8667,5
6,1,0,7,12,1,6,2,6,0.666666667,56,0.0,0,0.0,0.5555555560000001,0,0,7.833333333,1,0.8333,0
2,1,0,1,13,0,1,0,2,0.0,57,0.0,0,0.0,0.625,0,0,26.0,1,0.5,0
4,2,0,11,24,6,0,11,3,1.0,140,1.0,0,0.75,0.5555555560000001,0,0,33.75,6,1.75,0
8,1,0,4,8,28,4,0,8,2.0,8,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,2,0,9,26,3,0,9,3,2.0,148,0.0,0,0.75,0.5555555560000001,0,0,48.33333333,10,3.6667,0
3,2,0,9,22,3,0,9,3,2.0,119,0.0,0,0.75,0.5555555560000001,0,0,38.66666667,9,3.3333,0
16,2,0,30,103,48,2,28,12,0.8666666670000001,932,0.833333333,0,0.464285714,0.2421875,0,0,56.5,33,4.0625,7
11,2,0,11,65,41,0,11,8,0.9,561,1.0,0,0.35714285700000004,0.38,2,3,49.81818182,9,2.7273,0
3,2,0,8,24,3,0,8,3,2.0,114,0.0,0,0.75,0.5555555560000001,0,0,37.0,7,2.6667,0
17,2,0,15,58,100,2,13,11,0.90625,446,1.0,0,0.464285714,0.3,0,0,24.76470588,12,2.0588,1
7,1,0,7,42,9,3,4,4,0.333333333,558,1.0,0,0.0,0.3,0,0,78.57142857,12,3.2857,0
9,2,0,9,49,4,2,7,8,0.625,564,1.0,0,0.6190476189999999,0.377777778,0,0,61.33333333,11,3.0,1
17,2,0,14,53,78,4,10,13,0.8125,359,1.0,2,0.25,0.276785714,1,1,19.64705882,17,2.5882,1
8,1,0,10,8,28,7,3,8,2.0,8,0.0,0,0.0,0.4375,0,0,0.0,1,1.0,0
8,2,0,20,62,0,1,20,4,0.535714286,523,1.0,1,0.333333333,0.404761905,1,2,63.875,4,1.625,2
3,1,0,4,3,3,2,2,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
3,1,0,5,8,1,0,5,2,0.5,21,1.0,0,0.0,0.5,0,0,5.666666667,1,0.3333,1
9,3,0,10,27,0,2,8,9,0.5,281,1.0,0,0.7333333329999999,0.388888889,1,2,29.88888889,10,2.6667,0
3,1,1,2,4,0,1,1,3,0.0,17,1.0,0,0.0,0.666666667,0,0,4.333333333,1,0.6667,0
10,1,0,7,22,11,3,4,10,0.622222222,169,1.0,2,0.0,0.316666667,0,0,15.4,7,1.9,1
3,1,0,4,3,3,2,2,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
3,2,0,10,16,3,0,10,3,2.0,56,0.0,0,0.75,0.5555555560000001,0,0,17.66666667,4,1.6667,0
3,3,0,9,23,3,0,9,3,2.0,100,0.0,0,0.7777777779999999,0.5555555560000001,0,0,32.33333333,6,2.3333,0
6,1,0,7,26,5,1,6,2,0.55,156,0.25,0,0.0,0.28,0,0,24.33333333,4,1.3333,0
4,3,0,5,9,4,0,5,3,0.666666667,31,1.0,0,0.818181818,0.666666667,0,0,6.5,1,0.5,0
8,1,0,17,38,20,1,17,3,0.642857143,191,1.0,1,0.0,0.244897959,0,0,22.625,6,1.625,1
4,2,0,10,30,4,0,10,3,0.666666667,141,1.0,0,0.6,0.666666667,0,0,34.0,6,1.75,1
4,2,0,7,19,2,0,7,3,0.666666667,66,1.0,0,0.6,0.666666667,0,0,14.75,3,1.0,0
3,1,0,6,7,0,3,3,3,0.25,76,1.0,0,0.0,0.5555555560000001,0,0,23.66666667,4,1.6667,0
4,3,0,9,13,6,0,9,4,2.0,39,0.0,0,0.8,0.583333333,2,2,8.75,1,0.75,0
25,2,0,15,61,234,4,11,21,0.913194444,396,1.0,2,0.17857142899999998,0.223958333,1,1,14.36,17,2.08,1
4,1,0,13,22,2,1,12,2,0.583333333,126,1.0,0,0.0,0.333333333,0,0,29.5,6,1.75,0
5,1,0,15,37,2,1,14,3,0.625,372,1.0,0,0.0,0.375,0,0,73.0,22,5.4,3
5,1,0,15,38,2,1,14,3,0.625,374,1.0,0,0.0,0.35,0,0,73.4,19,5.6,2
14,1,0,8,27,35,3,5,14,0.7435897440000001,165,1.0,2,0.0,0.255102041,0,0,10.35714286,5,1.5714,1
15,1,17,22,33,7,17,5,5,0.476190476,229,1.0,0,0.0,0.380952381,0,0,14.06666667,4,2.3333,0
2,3,0,5,5,1,1,4,2,2.0,14,0.0,0,0.8,0.5,0,0,6.0,1,0.5,0
2,1,0,10,2,1,8,2,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
4,2,0,9,29,4,0,9,3,0.666666667,141,1.0,0,0.6,0.666666667,0,0,34.0,6,1.75,0
4,3,0,5,9,4,0,5,3,0.666666667,31,1.0,0,0.818181818,0.666666667,0,0,6.5,1,0.5,0
3,3,0,7,15,3,0,7,3,2.0,46,0.0,0,0.7777777779999999,0.5555555560000001,0,0,14.33333333,3,1.3333,0
3,2,0,11,24,3,0,11,3,2.0,108,0.0,0,0.75,0.5555555560000001,0,0,35.0,8,3.0,0
18,1,0,16,46,87,4,12,15,0.845588235,260,1.0,3,0.0,0.227941176,0,0,13.0,7,1.5,1
1,1,0,4,1,0,2,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,3,0,11,26,4,0,11,3,0.666666667,193,1.0,0,0.666666667,0.666666667,0,0,47.0,10,2.75,0
3,3,0,7,16,3,2,5,3,2.0,74,0.0,0,0.916666667,0.833333333,1,2,23.66666667,8,3.3333,0
5,1,0,10,21,0,1,9,3,0.5,159,1.0,2,0.0,0.5,0,0,30.0,4,1.6,0
5,1,0,22,66,4,2,20,4,0.25,493,1.0,0,0.0,0.4166666670000001,0,0,96.8,1,0.6,0
3,3,0,5,12,3,1,4,3,2.0,33,0.0,0,0.7777777779999999,0.5555555560000001,0,0,10.0,2,1.0,0
6,1,0,6,31,13,1,5,3,0.2,177,1.0,0,0.0,0.5,0,0,28.33333333,10,2.1667,0
5,1,0,12,10,0,3,9,4,0.583333333,46,1.0,2,0.0,0.25,0,0,7.6,1,0.6,0
4,2,0,4,8,4,0,4,3,0.666666667,27,1.0,0,0.6,0.666666667,0,0,5.5,1,0.5,0
1,1,0,1,1,0,1,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,2,0,8,13,2,0,8,3,0.666666667,61,1.0,0,0.6,0.666666667,0,0,13.75,3,1.0,1
4,1,0,8,4,6,6,2,4,2.0,4,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
14,1,0,12,38,27,3,9,11,0.791208791,280,1.0,2,0.0,0.4,0,0,18.5,7,2.0,1
16,2,0,13,60,34,4,9,9,0.8666666670000001,483,0.375,0,0.464285714,0.258928571,0,0,28.6875,8,2.4375,0
2,1,0,11,6,1,8,3,1,1.969230769,81,0.0,0,0.0,1.0,0,0,7.0,0,0.0,3
4,1,0,74,4,6,74,1,4,2.0,4,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
6,1,0,14,22,15,5,9,5,2.0,146,0.0,0,0.0,0.5,0,0,23.33333333,4,2.3333,0
9,1,0,25,44,32,0,25,3,0.875,247,1.0,0,0.0,0.270833333,0,0,26.0,7,1.8889,1
9,1,0,11,45,22,0,11,6,0.75,343,1.0,0,0.0,0.4,0,0,36.88888889,1,0.7778,0
2,1,0,14,16,0,1,14,2,0.0,102,1.0,0,0.0,0.75,0,0,49.5,6,3.0,1
30,2,0,14,74,299,2,12,28,0.8987068970000001,594,1.0,2,0.31707317100000004,0.172413793,0,0,18.26666667,22,2.0333,3
5,2,0,6,33,2,1,5,2,0.55,206,1.0,0,0.5,0.625,0,0,39.2,5,1.6,0
3,3,0,2,7,1,1,1,3,2.0,43,0.0,0,0.882352941,0.7777777779999999,2,2,13.33333333,2,1.3333,0
7,1,0,46,7,21,46,1,7,2.0,7,0.0,0,0.0,0.428571429,0,0,0.0,1,1.0,0
11,1,0,11,38,0,2,9,7,0.56,336,1.0,1,0.0,0.28,0,0,29.09090909,3,1.3636,0
7,1,0,9,44,5,1,9,4,0.708333333,285,0.75,0,0.0,0.4166666670000001,0,0,39.14285714,20,3.4286,0
8,1,0,16,55,14,4,12,6,0.828571429,379,1.0,1,0.0,0.333333333,0,0,45.75,12,3.0,0
8,2,0,10,29,0,2,8,8,0.5,169,1.0,1,0.65,0.270833333,0,0,19.875,6,2.125,0
10,1,0,6,11,35,3,3,10,0.851851852,46,0.666666667,1,0.0,0.266666667,0,0,3.3,1,0.9,0
2,1,0,15,14,1,8,10,2,2.0,91,0.0,0,0.0,0.5,0,0,44.5,7,3.5,1
23,1,0,18,70,143,2,17,22,0.8787878790000001,537,0.0,0,0.0,0.181818182,0,0,21.95652174,5,2.2174,0
5,1,0,12,60,0,1,11,2,0.25,566,1.0,0,0.0,0.3125,0,0,112.0,39,8.2,4
35,1,0,13,36,493,13,0,35,0.941176471,225,1.0,0,0.0,0.297142857,0,0,4.942857143,1,0.9714,1
18,1,0,2,28,87,1,1,18,0.852941176,200,1.0,0,0.0,0.361111111,0,0,9.666666667000001,1,0.9444,0
12,2,0,18,46,14,2,16,12,0.727272727,304,1.0,1,0.541666667,0.3,0,0,23.91666667,17,2.25,0
8,2,2,13,60,12,4,10,1,0.75,727,0.0,0,0.333333333,0.6785714290000001,0,0,88.375,23,5.125,0
5,1,0,8,18,0,2,6,5,0.25,143,1.0,0,0.0,0.6,0,0,27.4,5,3.0,0
8,1,17,31,36,22,17,14,0,0.771428571,190,1.0,0,0.0,0.346938776,0,0,22.125,5,1.75,1
1,1,0,2,1,0,2,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,1,0,10,3,3,9,1,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
10,1,0,14,41,0,4,10,5,0.5277777779999999,407,1.0,1,0.0,0.288888889,0,0,39.3,7,1.7,0
2,2,7,12,14,1,7,5,1,2.0,40,0.0,0,0.857142857,0.666666667,0,0,19.0,3,1.5,0
7,1,0,8,17,9,3,5,5,0.5,139,1.0,0,0.0,0.566666667,0,0,17.85714286,5,1.8571,0
1,1,0,10,1,0,9,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
9,1,0,2,12,22,1,1,9,0.8125,75,1.0,2,0.0,0.288888889,0,0,6.888888889,4,1.2222,0
2,1,0,4,2,1,2,2,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
14,2,2,19,70,53,8,13,11,0.666666667,421,0.666666667,0,0.5,0.255102041,0,0,28.85714286,7,1.4286,0
12,2,0,16,49,6,2,14,10,0.803030303,406,0.666666667,0,0.541666667,0.226190476,0,0,32.33333333,25,3.4167,0
27,3,0,11,92,349,1,11,26,1.0307692309999998,865,1.0,0,0.6190476189999999,0.164835165,1,2,30.48148148,11,1.6296,0
3,2,0,7,13,3,0,7,3,2.0,41,0.0,0,0.75,0.5555555560000001,0,0,12.66666667,3,1.3333,0
4,3,0,5,9,4,0,5,3,0.666666667,30,1.0,0,0.666666667,0.666666667,0,0,6.25,1,0.5,0
3,2,0,8,19,3,0,8,3,2.0,88,0.0,0,0.75,0.5555555560000001,0,0,28.33333333,8,3.0,0
2,1,0,2,3,1,2,0,1,1.0,12,0.0,0,0.0,1.0,0,0,4.0,0,0.0,0
3,1,0,8,11,1,2,6,2,0.5,26,1.0,0,0.0,0.5,0,0,7.333333333,1,0.3333,0
13,1,0,14,45,10,2,12,8,0.583333333,382,1.0,1,0.0,0.19047619,0,0,28.0,4,1.4615,0
21,2,0,21,73,110,2,19,18,0.84,594,1.0,1,0.393939394,0.185714286,0,0,26.80952381,15,2.4286,0
6,1,0,35,101,3,2,33,3,0.6,550,1.0,0,0.0,0.371428571,0,0,90.33333333,7,1.6667,3
8,1,0,31,96,28,4,27,7,2.0,430,0.0,0,0.0,0.2,0,0,52.75,6,2.875,1
4,2,0,13,34,2,0,13,3,0.69047619,314,1.0,0,0.6,0.666666667,0,0,74.0,17,4.5,0
2,1,0,6,8,1,2,4,2,2.0,33,0.0,0,0.0,0.5,0,0,15.5,3,1.5,0
9,1,0,10,12,26,7,3,8,0.928571429,70,0.428571429,0,0.0,0.375,0,0,6.0,1,0.7778,0
8,2,0,12,32,0,2,10,7,0.5,157,1.0,0,0.65,0.291666667,0,0,18.375,10,2.0,0
7,1,0,5,11,3,3,2,7,0.583333333,53,1.0,1,0.0,0.314285714,0,0,6.285714286,2,1.1429,0
15,1,0,18,52,37,3,15,14,0.75,271,1.0,4,0.0,0.255102041,0,0,16.53333333,13,2.0667,1
3,3,0,2,8,3,1,1,3,1.5,60,0.0,0,1.0,0.5555555560000001,0,0,15.0,0,0.0,0
2,3,0,6,5,1,2,4,2,2.0,14,0.0,0,0.8,0.5,0,0,6.0,1,0.5,0
2,1,0,11,2,1,8,3,2,2.0,2,0.0,0,0.0,0.833333333,0,0,0.0,1,1.0,1
4,2,0,8,29,4,0,8,3,0.666666667,141,1.0,0,0.6,0.666666667,0,0,34.0,6,1.75,0
4,2,0,7,19,4,1,7,1,0.666666667,78,1.0,1,0.818181818,0.444444444,1,1,18.25,5,1.5,4
51,1,0,4,71,1025,1,3,47,0.86,481,1.0,0,0.0,0.236666667,0,0,8.274509804,3,1.2157,0
2,2,2,16,30,1,2,14,1,2.0,373,0.0,0,0.857142857,0.666666667,0,0,185.5,25,12.5,0
17,1,0,23,77,34,4,19,15,0.8482142859999999,673,0.7142857140000001,6,0.0,0.2421875,0,0,37.76470588,30,3.4118,0
3,2,0,10,25,3,0,10,3,2.0,139,0.0,0,0.75,0.5555555560000001,0,0,45.33333333,10,3.6667,0
10,1,0,33,10,45,30,5,10,2.0,10,0.0,0,0.0,0.283333333,0,0,0.0,1,1.0,0
20,2,0,31,107,104,3,29,14,0.8728070179999999,844,0.833333333,1,0.40625,0.185,0,0,40.6,39,3.5,6
15,2,0,12,73,67,0,12,11,0.761904762,609,1.0,0,0.27777777800000003,0.276785714,2,3,39.4,9,2.4,0
3,2,0,8,24,3,0,8,3,2.0,114,0.0,0,0.75,0.5555555560000001,0,0,37.0,7,2.6667,0
17,2,0,14,58,100,2,12,11,0.90625,444,1.0,2,0.464285714,0.3,0,0,24.64705882,12,2.0588,2
3,2,0,11,25,3,0,11,3,2.0,156,0.0,0,0.75,0.5555555560000001,0,0,51.0,12,4.3333,0
3,3,0,7,15,3,0,7,3,2.0,46,0.0,0,0.7777777779999999,0.5555555560000001,0,0,14.33333333,3,1.3333,0
5,3,0,20,51,0,4,16,5,0.0,319,1.0,1,0.818181818,0.666666667,2,3,62.6,23,6.4,1
12,1,0,10,12,66,7,3,12,2.0,12,0.0,0,0.0,0.28571428600000004,0,0,0.0,1,1.0,0
10,2,7,14,35,0,7,7,10,0.0,176,1.0,0,0.590909091,0.283333333,0,0,16.5,3,1.5,2
8,2,0,21,64,0,1,21,4,0.535714286,570,1.0,1,0.333333333,0.404761905,1,2,69.75,4,1.625,0
3,1,0,4,3,3,2,2,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
9,1,0,38,102,30,1,37,3,0.625,620,1.0,0,0.0,0.196428571,0,0,67.77777778,6,2.2222,9
11,3,0,18,71,1,3,16,9,0.814285714,542,0.857142857,1,0.6875,0.303030303,1,3,47.63636364,16,2.7273,1
3,1,0,5,8,1,0,5,2,0.5,21,1.0,0,0.0,0.5,0,0,5.666666667,1,0.3333,0
12,1,0,12,37,2,5,7,8,0.772727273,319,1.0,0,0.0,0.25974026,0,0,24.75,7,2.5833,1
26,1,0,17,31,245,13,4,24,0.943333333,193,0.666666667,1,0.0,0.194285714,0,0,5.961538462,4,1.3462,0
4,1,0,7,16,4,1,6,2,0.333333333,76,1.0,0,0.0,0.333333333,0,0,17.75,5,1.5,1
23,1,0,18,70,143,2,17,22,0.8787878790000001,537,0.0,0,0.0,0.181818182,0,0,21.95652174,5,2.2174,0
5,1,0,14,67,0,1,13,2,0.25,695,1.0,0,0.0,0.3125,0,0,137.8,50,10.4,0
43,1,0,18,44,781,18,0,43,0.953514739,274,1.0,0,0.0,0.297674419,0,0,4.88372093,1,0.9767,0
6,3,0,71,45,13,50,21,3,0.9,219,1.0,0,0.870967742,0.3666666670000001,2,5,35.16666667,8,2.1667,1
3,3,0,7,15,3,0,7,3,2.0,46,0.0,0,0.7777777779999999,0.5555555560000001,0,0,14.33333333,3,1.3333,0
